source,locale,sourceBookKey,externalId,title,format,sizeLabel,label,description,downloadUrl,fileOrder
mukitob,az,mukitob:az:28,28,Nikahda xoşbəxtliyin 10 qaydası,rtf,8Mb,rtf (8Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=28&f=rtf,5
mukitob,az,mukitob:az:28,28,Nikahda xoşbəxtliyin 10 qaydası,txt,339Kb,txt (339Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=28&f=txt,6
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,docx,630Kb,docx (630Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=29&f=docx,1
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,epub,926Kb,epub (926Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=29&f=epub,2
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,fb2,957Kb,fb2 (957Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=29&f=fb2,3
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,pdf,1Mb,pdf (1Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=29&f=pdf,4
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,rtf,9Mb,rtf (9Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=29&f=rtf,5
mukitob,az,mukitob:az:29,29,Atanın 10 vəzifəsi,txt,345Kb,txt (345Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=29&f=txt,6
mukitob,az,mukitob:az:30,30,Qızıl ürək,docx,7Mb,docx (7Mb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=30&f=docx,1
mukitob,az,mukitob:az:30,30,Qızıl ürək,epub,2Mb,epub (2Mb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=30&f=epub,2
mukitob,az,mukitob:az:30,30,Qızıl ürək,fb2,2Mb,fb2 (2Mb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=30&f=fb2,3
mukitob,az,mukitob:az:30,30,Qızıl ürək,pdf,3Mb,pdf (3Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=30&f=pdf,4
mukitob,az,mukitob:az:30,30,Qızıl ürək,rtf,144Mb,rtf (144Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=30&f=rtf,5
mukitob,az,mukitob:az:30,30,Qızıl ürək,txt,167Kb,txt (167Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=30&f=txt,6
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,docx,499Kb,docx (499Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=31&f=docx,1
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,fb2,806Kb,fb2 (806Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=31&f=fb2,2
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,pdf,1Mb,pdf (1Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=31&f=pdf,3
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,rtf,6Mb,rtf (6Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=31&f=rtf,4
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,txt,241Kb,txt (241Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=31&f=txt,5
mukitob,az,mukitob:az:31,31,AÇIQ-AYDIN FAKTLAR,epub,640Kb,epub (640Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=31&f=epub,6
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,docx,587Kb,docx (587Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=32&f=docx,1
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,epub,675Kb,epub (675Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=32&f=epub,2
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,fb2,943Kb,fb2 (943Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=32&f=fb2,3
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=32&f=pdf,4
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,rtf,6Mb,rtf (6Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=32&f=rtf,5
mukitob,az,mukitob:az:32,32,YENİYETMƏ İLƏ AÇIQ SÖHBƏT,txt,289Kb,txt (289Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=32&f=txt,6
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,docx,293Kb,docx (293Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=33&f=docx,1
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,epub,514Kb,epub (514Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=33&f=epub,2
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,fb2,410Kb,fb2 (410Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=33&f=fb2,3
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,pdf,1Mb,pdf (1Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=33&f=pdf,4
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,rtf,5Mb,rtf (5Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=33&f=rtf,5
mukitob,az,mukitob:az:33,33,MÜNAQİŞƏLƏR,txt,62Kb,txt (62Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=33&f=txt,6
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,docx,295Kb,docx (295Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=34&f=docx,1
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,epub,554Kb,epub (554Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=34&f=epub,2
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,fb2,406Kb,fb2 (406Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=34&f=fb2,3
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=34&f=pdf,4
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,rtf,5Mb,rtf (5Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=34&f=rtf,5
mukitob,az,mukitob:az:34,34,YAXIN ADAMIN ÖLÜMÜ,txt,51Kb,txt (51Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=34&f=txt,6
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,docx,289Kb,docx (289Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=35&f=docx,1
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,epub,559Kb,epub (559Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=35&f=epub,2
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,fb2,403Kb,fb2 (403Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=35&f=fb2,3
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=35&f=pdf,4
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,rtf,5Mb,rtf (5Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=35&f=rtf,5
mukitob,az,mukitob:az:35,35,VALİDEYNLƏRİN BOŞANMASI,txt,61Kb,txt (61Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=35&f=txt,6
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,docx,313Kb,docx (313Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=36&f=docx,1
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,epub,537Kb,epub (537Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=36&f=epub,2
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,fb2,435Kb,fb2 (435Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=36&f=fb2,3
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=36&f=pdf,4
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,rtf,5Mb,rtf (5Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=36&f=rtf,5
mukitob,az,mukitob:az:36,36,ƏSL SEVGİ AXTARIŞINDA,txt,59Kb,txt (59Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=36&f=txt,6
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,docx,309Kb,docx (309Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=37&f=docx,1
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,epub,523Kb,epub (523Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=37&f=epub,2
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,fb2,429Kb,fb2 (429Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=37&f=fb2,3
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=37&f=pdf,4
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,rtf,5Mb,rtf (5Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=37&f=rtf,5
mukitob,az,mukitob:az:37,37,ALLAHIN İRADƏSİNİ AXTARMAQ,txt,57Kb,txt (57Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=37&f=txt,6
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,docx,350Kb,docx (350Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=38&f=docx,1
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,epub,569Kb,epub (569Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=38&f=epub,2
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,fb2,482Kb,fb2 (482Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=38&f=fb2,3
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=38&f=pdf,4
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,rtf,5Mb,rtf (5Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=38&f=rtf,5
mukitob,az,mukitob:az:38,38,PLANLAŞDIRILMAMIŞ HAMİLƏLİK,txt,56Kb,txt (56Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=38&f=txt,6
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,docx,50Kb,docx (50Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=39&f=docx,1
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,epub,877Kb,epub (877Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=39&f=epub,2
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,fb2,138Kb,fb2 (138Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=39&f=fb2,3
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,pdf,1Mb,pdf (1Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=39&f=pdf,4
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,rtf,259Kb,rtf (259Kb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=39&f=rtf,5
mukitob,az,mukitob:az:39,39,CİNSİ TƏCAVÜZ,txt,97Kb,txt (97Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=39&f=txt,6
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,docx,47Kb,docx (47Kb),"DOCX - Microsoft Word proqramında yaradılmış müasir mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=40&f=docx,1
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,epub,903Kb,epub (903Kb),"EPUB - Apple (iPad, iPod, iPhone) firması və Android əsaslı qurğular üçün optimal formatdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=40&f=epub,2
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,fb2,171Kb,fb2 (171Kb),"FB2 - elektron kitabların oxunması üçün qurğuların və proqramların məşhur formatıdır. Bura interaktiv mündəricat, təsvirlər, istinadlar daxildir.",https://mukitob.com/books/az/download.php?id_book=40&f=fb2,3
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,pdf,2Mb,pdf (2Mb),PDF - Adobe Systems-in geniş yayılmış formatıdır. Kitab təsvirlərlə birlikdə çap versiyasına bənzəyir. Özündə interaktiv mündəricat saxlayır.,https://mukitob.com/books/az/download.php?id_book=40&f=pdf,4
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,rtf,1Mb,rtf (1Mb),"RTF - qurğuların əksəriyyətində dəstəklənən universal mətn formatıdır. Özündə formalaşdırmanı, təsvirləri, hyperlink, istinadlar saxlayır.",https://mukitob.com/books/az/download.php?id_book=40&f=rtf,5
mukitob,az,mukitob:az:40,40,İNTİHAR HAQQINDA DÜŞÜNCƏLƏR,txt,95Kb,txt (95Kb),"TXT - ən sadə formatdır. Məlumat mətn şəklində formalaşdırılmadan, təsvirsiz və hiperlinksiz təqdim olunur. İstənilən qurğuda açılır.",https://mukitob.com/books/az/download.php?id_book=40&f=txt,6
